210 Helicobacter pylori 8.11889578842784
294 Pseudomonas fluorescens 0.243345479819588
820 Bacteroides uniformis 0.348026841907216
1303 Streptococcus oralis 1.18379871631443
1428 Bacillus thuringiensis 0.108088862706186
1596 Lactobacillus gasseri 1.35252712963918
29448 Bradyrhizobium elkanii 0.565377047654639
38313 Shewanella algae 3.55356770876289
40214 Acinetobacter johnsonii 1.00535494819588
43675 Rothia mucilaginosa 0.546536251391753
44933 Halomonas cupida 0.451022321134021
47770 Lactobacillus crispatus 0.225394725927835
47877 Pseudomonas amygdali 0.0801327836340206
77098 Halomonas pacifica 1.78109743943299
167964 Anaerolinea thermophila 0.161851347963918
173480 Gemmatimonas aurantiaca 0.485323841237113
202955 Acinetobacter tjernbergiae 0.358757267139175
307126 Lactobacillus apodemi 0.35456860628866
332163 Candidatus Solibacter usitatus 0.207417049974227
351091 Oscillibacter valericigenes 0.241486372938144
363832 Solirubrobacter soli 0.067609597242268
397865 Barnesiella viscericola 2.48620333969072
552357 Shewanella fodinae 0.292068442989691
658062 Candidatus Koribacter versatilis 0.216761173479381
1113696 Halomonas sp. NBRC 100990 0.563443099664948
1329370 Halomonas qiaohouensis 17.2748950576804
1755626 Faecalibacterium sp. MC_41 0.152823035051546
293 Brevundimonas diminuta 0.113721112842377
729 Haemophilus parainfluenzae 0.130689497209302
823 Parabacteroides distasonis 0.228164401472868
1304 Streptococcus salivarius 0.405233593255814
1747 Propionibacterium acnes 0.0723428264599483
28037 Streptococcus mitis 1.29025256837209
29466 Veillonella parvula 0.210772372222222
39778 Veillonella dispar 0.171565078940568
40324 Stenotrophomonas maltophilia 0.123058797571059
93063 Sphingomonas aquatilis 0.0495004582428941
106648 Acinetobacter bereziniae 0.416902107622739
165179 Prevotella copri 0.513137490749354
196024 Aeromonas dhakensis 0.0886512018087855
341694 Peptostreptococcus stomatis 0.612321879379845
392409 Sphingomonas jaspsi 0.169105828010336
407019 Sphingomonas astaxanthinifaciens 0.291895295503876
465721 Steroidobacter denitrificans 0.222776871421189
467976 Iamia majanohamensis 0.132043487080103
487175 Parasutterella excrementihominis 0.0981243854263566
1169913 Vulcaniibacterium thermophilum 0.0840105921447028
317 Pseudomonas syringae 0.045791310388601
483 Neisseria cinerea 0.237923470440415
488 Neisseria mucosa 0.183005918290155
840 Prevotella loescheii 0.19370066626943
