40520 Blautia obeum 0.581429378834197
820 Bacteroides uniformis 3.04687609277225
28116 Bacteroides ovatus 1.34379947827882
33039 Ruminococcus torques 1.44125056490411
818 Bacteroides thetaiotaomicron 1.53045290882418
821 Bacteroides vulgatus 3.08706265676099
562 Escherichia coli 2.6177563888232
1304 Streptococcus salivarius 0.550376267116147
357276 Bacteroides dorei 2.38589482257759
39488 Eubacterium hallii 0.659865197650146
46506 Bacteroides stercoris 4.51462709249123
208479 Clostridium bolteae 0.708084109114035
823 Parabacteroides distasonis 0.714852508164223
371601 Bacteroides xylanisolvens 0.466330423729412
47678 Bacteroides caccae 1.78744975588182
28117 Alistipes putredinis 2.62876754731804
39486 Dorea formicigenerans 0.350642552312883
39491 Eubacterium rectale 3.35596691911635
46503 Parabacteroides merdae 1.37932304880442
853 Faecalibacterium prausnitzii 5.74348666772152
88431 Dorea longicatena 0.569796533733544
33038 Ruminococcus gnavus 0.631446002217532
410072 Coprococcus comes 0.506322158376623
817 Bacteroides fragilis 1.19183042544262
40518 Ruminococcus bromii 3.35164514269508
39485 Eubacterium eligens 1.58327400526645
328814 Alistipes shahii 0.553151397715232
216816 Bifidobacterium longum 1.09378716023051
1512 Clostridium symbiosum 0.162540703365188
246787 Bacteroides cellulosilyticus 0.751189747487973
301301 Roseburia hominis 0.454224363086806
166486 Roseburia intestinalis 0.5595790891777
39490 Eubacterium ramulus 0.318122163898601
328813 Alistipes onderdonkii 0.737794669284211
74426 Collinsella aerofaciens 0.683468552522968
1535 Clostridium leptum 0.169042846509091
165179 Prevotella copri 11.5147821504029
35833 Bilophila wadsworthia 0.0845171463059702
39496 Eubacterium ventriosum 0.466914856520599
204516 Bacteroides massiliensis 2.40364434530337
214856 Alistipes finegoldii 0.290136928501873
360807 Roseburia inulinivorans 1.44352119898496
29466 Veillonella parvula 0.297291729069767
61171 Holdemania filiformis 0.0546703017325581
169435 Anaerotruncus colihominis 0.13458323024664
329854 Bacteroides intestinalis 0.601091587764
28118 Odoribacter splanchnicus 0.607470895514056
358743 Clostridium citroniae 0.0377290410456432
28026 Bifidobacterium pseudocatenulatum 1.12982464638723
239935 Akkermansia muciniphila 2.68568388177056
291645 Bacteroides nordii 0.0797353747336245
261299 Intestinibacter bartlettii 0.135932570446429
487175 Parasutterella excrementihominis 0.56978945935
39492 Eubacterium siraeum 1.05174121840367
40519 Ruminococcus callidus 0.361228673353211
328812 Parabacteroides goldsteinii 0.218326073027523
154046 Hungatella hathewayi 0.213347605648148
658089 Lachnospiraceae bacterium 5_1_63FAA 0.265499627906977
28111 Bacteroides eggerthii 1.35613893973239
1680 Bifidobacterium adolescentis 1.90084017727751
1343 Streptococcus vestibularis 0.283588082206731
626932 Alistipes indistinctus 0.257943740086957
46228 Ruminococcus lactaris 0.52295210824878
729 Haemophilus parainfluenzae 0.323786578743842
658087 Lachnospiraceae bacterium 7_1_58FAA 0.0423288177339902
387661 Parabacteroides johnsonii 0.239790880143564
84112 Eggerthella lenta 0.0396339412261307
1547 Erysipelatoclostridium ramosum 0.0641250102857143
28037 Streptococcus mitis 0.0510703842153846
310298 Bacteroides coprocola 2.6441509962381
876 Desulfovibrio desulfuricans 0.187143154387097
291644 Bacteroides salyersiae 0.494283755086486
218538 Dialister invisus 2.99161259690217
1308 Streptococcus thermophilus 0.223183827653631
454154 Paraprevotella clara 0.47682095468427
1318 Streptococcus parasanguinis 0.234728636363636
573 Klebsiella pneumoniae 1.02398200806977
39778 Veillonella dispar 0.135016865482558
338188 Bacteroides finegoldii 0.611278109575581
187327 Acidaminococcus intestini 0.687051581380117
39777 Veillonella atypica 0.0492583182117647
292800 Flavonifractor plautii 0.0824873987058824
649756 Anaerostipes hadrus 0.134529058823529
1735 Holdemanella biformis 0.91949978064497
310297 Bacteroides plebeius 2.47187693627381
1264 Ruminococcus albus 0.0564110381807229
665950 Lachnospiraceae bacterium 3_1_46FAA 0.189888209876543
658081 Lachnospiraceae bacterium 1_1_57FAA 0.543559
116085 Coprococcus catus 0.294888238993711
1328 Streptococcus anginosus 0.0497628938280255
1681 Bifidobacterium bifidum 0.450669622824675
457421 Clostridiales bacterium 1_7_47FAA 0.0458450326797386
1686 Bifidobacterium catenulatum 0.137365733284768
1660 Actinomyces odontolyticus 0.0125931166133333
333367 Clostridium asparagiforme 0.0724726174496644
53443 Blautia hydrogenotrophica 0.0306904855714286
457412 Ruminococcus sp. 5_1_39BFAA 2.62365756944444
46124 Granulicatella adiacens 0.00863852730496454
674529 Bacteroides faecis 0.158688085106383
446660 Adlercreutzia equolifaciens 0.112431150935252
471189 Gordonibacter pamelaeae 0.026963379676259
1522 Clostridium innocuum 0.0179760512173913
28125 Prevotella bivia 0.366854473755556
1689 Bifidobacterium dentium 0.0715833779537313
84026 Clostridium methylpentosum 0.106251690059701
658082 Lachnospiraceae bacterium 2_1_58FAA 0.262503731343284
1685 Bifidobacterium breve 1.63266561205344
52226 Mitsuokella multacida 0.347695611530769
1265 Ruminococcus flavefaciens 0.0188713991875
1515 Ruminiclostridium thermocellum 0.237809880559055
69825 Clostridium indolis 0.187730425582677
113107 Streptococcus australis 0.0223209448818898
351091 Oscillibacter valericigenes 0.977004131228346
847 Oxalobacter formigenes 0.0773502284761905
1532 Blautia coccoides 0.017223803547619
33035 Blautia producta 0.0526479553492063
905 Acidaminococcus fermentans 0.488440098976
1118061 Alistipes obesi 0.39830272
1305 Streptococcus sanguinis 0.026954125216129
1303 Streptococcus oralis 0.158797647463415
39484 Eubacterium desmolans 0.10622137703252
43675 Rothia mucilaginosa 0.0214572929186992
84030 Clostridium saccharolyticum 0.102721298934959
29348 Clostridium spiroforme 0.116733929672131
1559 Clostridium tertium 0.0648357590413223
397865 Barnesiella viscericola 0.277942759355372
1288121 Alistipes senegalensis 0.0375929752066116
36847 Clostridium neopropionicum 0.108511246775
901 Desulfovibrio piger 0.435644028176471
907 Megasphaera elsdenii 5.13118925361345
44749 Sporobacter termitidis 0.268865582941176
1297750 Bacteroides luti 1.32869710193277
28446 Clostridium propionicum 0.048785186
288965 Clostridium clariflavum 0.0411710223504273
626937 Christensenella minuta 0.0670686338376068
691816 Bacteroides rodentium 0.0233927553589744
1465754 Alistipes timonensis 0.28890358413913
1531 Clostridium clostridioforme 0.389060700236842
376804 Bacteroides barnesiae 0.194607727026316
387090 Bacteroides coprophilus 1.01650376937719
1502 Clostridium perfringens 0.0432675967433628
2173 Methanobrevibacter smithii 1.19623703802679
437898 Sutterella parvirubra 0.269084204571429
457422 Erysipelotrichaceae bacterium 2_2_44A 0.0246136607142857
487174 Barnesiella intestinihominis 0.950516339285714
106588 Pseudoflavonifractor capillosus 0.00834527137272727
102148 Solobacterium moorei 0.0312212471559633
29363 Clostridium paraputrificum 0.0275545332222222
29375 Clostridium xylanolyticum 0.075744928712963
47246 Clostridium viride 0.0374209341888889
341225 Clostridium saccharogumia 0.03913632425
454155 Paraprevotella xylaniphila 0.0994319961462963
871324 Bacteroides stercorirosoris 0.0379021197407407
1624 Lactobacillus salivarius 0.254651724056075
33043 Coprococcus eutactus 0.451365699957009
633701 Prevotella saccharolytica 1.03881736529907
658655 Lachnospiraceae bacterium 1_4_56FAA 0.108705420560748
29347 Clostridium scindens 0.0183830639528302
658086 Lachnospiraceae bacterium 3_1_57FAA_CT1 0.158376886792453
143393 Eubacterium sulci 0.0314560825333333
1379 Gemella haemolysans 0.00776624749514563
