28116,Bacteroides ovatus,3.33065338599369,11.1962571543859
821,Bacteroides vulgatus,2.11661212070033,5.34647979434606
818,Bacteroides thetaiotaomicron,1.86896244925817,5.41236375968367
820,Bacteroides uniformis,1.48137614798039,3.74958978019018
239935,Akkermansia muciniphila,5.96613516547315,14.8493672049366
562,Escherichia coli,7.53648212459122,21.3042182727078
817,Bacteroides fragilis,2.48161300340989,7.36590648417151
208479,[Clostridium] bolteae,0.60342854976087,2.23288218885771
1352,Enterococcus faecium,4.53191507613704,15.4119777479875
823,Parabacteroides distasonis,0.542427508432836,1.51244015677591
33038,[Ruminococcus] gnavus,0.827349463317164,2.43326854572052
536633,Blautia glucerasea,1.45957673197368,8.39186952040471
1535,[Clostridium] leptum,0.360175146566038,0.924493169125969
357276,Bacteroides dorei,0.557211126593023,2.36524316875935
28037,Streptococcus mitis,0.342152344332016,1.26219972266519
351091,Oscillibacter valericigenes,0.283787609585657,0.905290974665755
40520,Blautia obeum,0.405930091915663,1.45362504718928
1512,[Clostridium] symbiosum,0.271923550821138,1.04250701370762
69825,[Clostridium] indolis,0.200855744715447,0.528367757723714
397865,Barnesiella viscericola,0.60458343162963,2.04252148779135
28117,Alistipes putredinis,1.13785492681092,3.20760840569942
371601,Bacteroides xylanisolvens,0.463668176105485,1.4019827766727
46506,Bacteroides stercoris,0.815351842662393,3.21303275265324
246787,Bacteroides cellulosilyticus,0.157304776837607,0.555318426937424
1304,Streptococcus salivarius,0.542211304686695,1.66145198760506
28901,Salmonella enterica,0.5678683375,1.76066724668053
487175,Parasutterella excrementihominis,0.843908581646552,3.46589458838948
29466,Veillonella parvula,0.822787764881057,2.63407385198872
1547,Erysipelatoclostridium ramosum,1.02960064827477,9.02708993202844
47678,Bacteroides caccae,0.905356728963964,2.95639871363412
1303,Streptococcus oralis,1.66031051533182,6.7069240077014
33039,[Ruminococcus] torques,0.556776434859091,1.78046983196446
1502,Clostridium perfringens,0.592266557415525,3.39998365990102
84112,Eggerthella lenta,0.291269167162791,1.01164091771088
84030,[Clostridium] saccharolyticum,0.103787440367925,0.279265044493775
37734,Enterococcus casseliflavus,0.498939475475962,1.82272989686536
187327,Acidaminococcus intestini,0.76269487546798,2.31076269803514
1515,Ruminiclostridium thermocellum,0.0846545134257426,0.281553819458047
35833,Bilophila wadsworthia,0.3930925179801,1.30312623201237
169435,Anaerotruncus colihominis,0.163232537895,0.389749688071964
1308,Streptococcus thermophilus,0.337666933226131,1.50496987124741
328813,Alistipes onderdonkii,1.74319170182915,9.33046828150266
39484,Eubacterium desmolans,0.0807079456410256,0.134750442405774
39778,Veillonella dispar,0.433270596561856,2.14785674947862
218538,Dialister invisus,0.661273358740741,1.80493083641241
46503,Parabacteroides merdae,0.764696970196808,2.84847560901826
204516,Bacteroides massiliensis,0.613201156723404,2.0475224517929
1522,[Clostridium] innocuum,1.25136322888649,9.20777382213846
29348,[Clostridium] spiroforme,0.169773106367568,0.422619593260468
291645,Bacteroides nordii,0.203597780434783,0.653921799364399
44749,Sporobacter termitidis,0.0918233035274725,0.347025884494745
165179,Prevotella copri,1.01113018653846,3.82869073457755
39491,[Eubacterium] rectale,0.6910531495,1.99474766049486
301301,Roseburia hominis,0.119198453322222,0.230126157227069
329854,Bacteroides intestinalis,0.138328013938889,0.455879688512504
1559,Clostridium tertium,0.983880001134831,4.1125042050889
584,Proteus mirabilis,0.565240560361582,2.81501487562855
180164,Blautia schinkii,0.396038349251429,2.04668842970021
1496,Clostridioides difficile,0.900911769366279,4.41520050621605
33035,Blautia producta,0.242790934502924,0.825060713794087
36847,[Clostridium] neopropionicum,0.153547097941176,0.568573961488641
358742,[Clostridium] aldenense,0.0984333862294118,0.227746466517656
1596,Lactobacillus gasseri,0.260378695366864,0.812574742168246
1532,Blautia coccoides,0.0736699601807229,0.190220206187822
214856,Alistipes finegoldii,0.283670626909639,0.784563136162981
216816,Bifidobacterium longum,0.586589299981928,2.86618069439763
28118,Odoribacter splanchnicus,0.444326276745455,1.32890844692936
28446,[Clostridium] propionicum,0.0711683086463415,0.191719722519842
84026,[Clostridium] methylpentosum,0.0633945125609756,0.207954386221825
39492,[Eubacterium] siraeum,0.0707772335705521,0.20687168431322
1671366,Ruminococcus sp. DSM 100440,0.177810074748466,0.518422373014343
1660,Actinomyces odontolyticus,0.14679254437037,0.512543420860035
1755626,Faecalibacterium sp. MC_41,1.81112690895062,4.80454378530871
626937,Christensenella minuta,0.0901187169068323,0.257257304515867
39488,[Eubacterium] hallii,0.0509844297658228,0.165309586669193
261299,Intestinibacter bartlettii,0.102129078764331,0.252149381747918
1354,Enterococcus hirae,0.143016651929032,0.609570268360247
39485,[Eubacterium] eligens,0.193445733496732,0.760898644072064
851,Fusobacterium nucleatum,0.579400926118421,2.64818021044777
310298,Bacteroides coprocola,0.984991632717105,3.05796996242365
1582,Lactobacillus casei,0.360123030516556,0.97049234940056
39486,Dorea formicigenerans,0.0649792224066667,0.133324105978314
74426,Collinsella aerofaciens,0.569602989686667,1.60979824166058
